time,latitude,longitude,altitude
170228-18:42:52,50.817826,6.881295,7940.6496
170228-18:49:55,50.849548,6.998336,7728.8136
170228-18:52:01,50.857082,7.032589,7649.8704
170228-18:54:00,50.863388,7.066926,7539.8376
170228-18:56:06,50.868862,7.106976,7439.8632
170228-18:58:04,50.874721,7.148034,7383.78
170228-19:00:04,50.881791,7.190394,7290.816
170228-19:02:04,50.888322,7.229541,7211.8728
170228-19:04:05,50.893909,7.267826,7147.8648
170228-19:06:07,50.898707,7.305020,7066.788
170228-19:08:08,50.902900,7.341163,7025.64
170228-19:10:10,50.907326,7.378378,6999.732
170228-19:12:10,50.912009,7.416097,6958.8888
170228-19:14:10,50.917023,7.452828,6886.6512
170228-19:16:10,50.922439,7.488342,6844.8936
170228-19:18:13,50.927521,7.524065,6796.7352
170228-19:20:14,50.930918,7.559978,6777.8376
170228-19:22:16,50.934349,7.596667,6718.7064
170228-19:24:15,50.937345,7.633399,6646.7736
170228-19:26:19,50.939602,7.672293,6567.8304
170228-19:28:19,50.941445,7.710348,6494.6784
170228-19:30:20,50.943167,7.748088,6420.9168
170228-19:32:22,50.944359,7.785071,6353.8608
170228-19:34:24,50.944682,7.821698,6268.8216
170228-19:36:21,50.944267,7.857148,6202.68
170228-19:38:26,50.943013,7.895077,6149.6448
170228-19:40:23,50.941970,7.931535,6098.7432
170228-19:42:25,50.941193,7.969905,6050.8896
170228-19:44:24,50.940414,8.006909,6009.7416
170228-19:46:27,50.939563,8.044418,5927.7504
170228-19:48:33,50.938770,8.082851,5832.6528
170228-19:50:25,50.938810,8.116915,5729.6304
170228-19:52:29,50.939198,8.154172,5601.9192
170228-19:54:32,50.940043,8.191071,5464.7592
170228-19:56:32,50.941353,8.226249,5334.9144
170228-19:58:32,50.942986,8.261699,5173.6752
170228-20:00:36,50.945464,8.299481,5092.9032
170228-20:02:34,50.948200,8.334952,5075.8344
170228-20:04:36,50.950925,8.372671,5028.8952
170228-20:06:37,50.953537,8.411082,4938.6744
170228-20:08:37,50.956036,8.448402,4810.6584
170228-20:10:41,50.958454,8.485680,4717.6944
170228-20:12:39,50.960559,8.520290,4638.7512
170228-20:14:42,50.962678,8.555362,4554.9312
170228-20:16:40,50.965174,8.587600,4479.6456
170228-20:18:43,50.968335,8.620005,4378.7568
170228-20:20:43,50.971459,8.649995,4290.6696
170228-20:22:44,50.974914,8.679187,4225.7472
170228-20:28:10,50.984580,8.765398,4163.8728
170228-20:30:14,50.988263,8.797005,4053.84
170228-20:32:14,50.991647,8.825063,3932.8344
170228-20:34:18,50.995209,8.853751,3733.8
170228-20:36:17,50.999186,8.881368,3612.7944
170228-20:38:17,51.003804,8.908712,3521.6592
170228-20:40:21,51.009125,8.936896,3442.716
170228-20:42:21,51.014339,8.964933,3364.6872
170228-20:44:21,51.019177,8.994041,3255.8736
170228-20:46:21,51.023892,9.023170,3133.9536
170228-20:48:26,51.028903,9.052761,2972.7144
170228-20:50:23,51.033970,9.080105,2824.8864
170228-20:52:25,51.038490,9.108961,2659.6848
170228-20:53:46,51.041394,9.128786,2557.8816
170228-20:55:46,51.045368,9.157999,2424.684
170228-20:57:45,51.049443,9.187590,2481.6816
170228-20:59:48,51.054215,9.218042,2659.6848
170228-21:01:49,51.059295,9.248305,2703.8808
170228-21:03:48,51.062821,9.275523,2582.8752
170228-21:05:51,51.064926,9.300452,2378.964
170228-21:07:52,51.066627,9.323407,2214.6768
170228-21:09:53,51.068459,9.345962,2167.7376
170228-21:11:54,51.070003,9.368896,2225.9544
170228-21:13:55,51.071604,9.391787,2278.6848
170228-21:15:56,51.073195,9.414847,2271.6744
170228-21:17:57,51.074584,9.438327,2186.94
170228-21:19:58,51.075637,9.462730,2039.7216
170228-21:21:59,51.076325,9.487953,1903.7808
170228-21:24:00,51.076773,9.514562,1825.752
170228-21:26:01,51.077031,9.542242,1791.9192
170228-21:28:02,51.076747,9.569922,1741.932
170228-21:30:03,51.077183,9.597917,1697.736
170228-21:32:04,51.078372,9.626794,1630.68
170228-21:34:05,51.078650,9.656091,1554.7848
170228-21:36:06,51.078727,9.685598,1435.9128
170228-21:38:07,51.079204,9.713320,1449.9336
170228-21:40:08,51.079685,9.741252,1570.9392
170228-21:42:09,51.079396,9.768343,1544.7264
170228-21:44:10,51.078559,9.796191,1468.8312
170228-21:46:11,51.078102,9.825173,1338.6816
170228-21:48:10,51.078608,9.853000,1092.708
170228-21:49:25,51.078908,9.871020,1000.9632
170228-21:51:28,51.079632,9.899393,923.8488
170228-21:53:27,51.080459,9.924216,916.8384
170228-21:57:07,51.082218,9.968088,768.7056
170228-21:59:11,51.083163,9.990770,658.9776
170228-22:01:11,51.084867,10.012842,621.792
170228-22:33:41,51.089831,10.046676,450.7992
170228-22:37:46,51.090007,10.047159,452.9328
170301-01:45:45,51.089852,10.046634,436.7784
170301-01:49:48,51.090209,10.046907,388.9248
170301-01:53:49,51.089991,10.046823,396.8496
170301-02:03:55,51.089936,10.046697,451.7136
170301-02:07:57,51.089831,10.046739,449.8848
170301-02:22:04,51.089771,10.046739,452.9328
170301-03:36:41,51.089894,10.046823,451.7136
170301-03:55:42,51.089873,10.046571,452.9328
170301-04:03:46,51.089836,10.046697,446.8368
